img,meanLum,sdLum
Buchanan_ComoConservatory_cropped.jpg,157.421733383164,53.3175136816846
Buchanan_Fairgrounds_cropped.jpg,194.840062669261,67.5223224891765
Buchanan_JamesJHillHouse_cropped.jpg,132.130891582546,62.376108694984
Buchanan_NYLifeEagle_cropped.jpg,131.716488790782,73.1592458468701
Buchanan_StThomasCathedral_cropped.jpg,130.095406310007,71.761606559475
Ichel_EcolabBuilding_cropped.jpg,151.533460580409,41.8737692519421
Ichel_FirstAvenue_cropped.jpg,108.84630243994,73.9515986030765
Ichel_GoldMedalFlourBuilding_cropped.jpg,162.143355935261,63.7539948949415
Ichel_GoldMedalParkSign_cropped.jpg,164.378375330698,58.7546431552964
Ichel_GuthrieTheater_cropped.jpg,124.229650900548,75.0225530236082
Ichel_HennepinCountyGovernmentCenter_cropped.jpg,149.997533456438,53.3238714451917
Ichel_LandmarkCenter_cropped.jpg,150.97753737787,45.3215532908582
Ichel_MinneapolisCourthouse_cropped.jpg,157.422136572595,63.0125319216163
Ichel_MinnesotaHistoryCenter_cropped.jpg,145.910813209149,44.7894794422333
Ichel_MoosTower_cropped.jpg,137.22474082652,59.9540340726992
Ichel_NorthropAuditorium_cropped.jpg,164.517237268695,55.1860127629469
Ichel_Ordway_cropped.jpg,135.487452800141,64.0822943788427
Ichel_PrinceMural_cropped.jpg,147.522346175868,61.2900909001169
Ichel_ScienceMuseum_cropped.jpg,119.279376676504,57.4563200901068
Ichel_StPaulCathedral_cropped.jpg,152.137915639516,54.2693383955113
Ichel_StPaulLibrary_cropped.jpg,144.032492189355,55.3302603014848
Ichel_StoneArchBridge_cropped.jpg,163.921016755374,66.3812073011634
Ichel_UptownLargeChairs_cropped.jpg,134.539340426276,70.2462143246132
Ichel_WeismanArtMuseum_cropped.jpg,162.231974302657,58.1978678275175
Ichel_XcelEnergyCenter_cropped.jpg,143.094312267453,69.6887566434733
Sullivan_250_Marquette_cropped.jpg,138.617978934733,67.1700610319321
Sullivan_430OakGrove_cropped.jpg,138.848364413286,63.1975276156886
Sullivan_5th_Street_Toewrs_cropped.jpg,146.535855323113,64.3598704632787
Sullivan_ATT_Tower_cropped.jpg,159.559429017488,64.4508875425099
Sullivan_Autozone_cropped.jpg,159.928128722368,49.5570559730622
Sullivan_Basillica_cropped.jpg,176.872916624476,46.4581498376946
Sullivan_BdeMakaSka1_cropped.jpg,163.414398649407,55.0706704689169
Sullivan_BdeMakaSka2_cropped.jpg,171.640706667722,46.2579965176553
Sullivan_BdeMakaSka3(1)_cropped.jpg,158.882574760342,47.8345939237619
Sullivan_BdeMakaSka3_cropped.jpg,166.244261454538,47.7765922392001
